ASV_name	08_2016_F4_1	08_2016_F4_2	09_2016_F4_1	09_2016_F4_2	10_2016_F4	11_2016_F4	12_2016_F4	01_2017_F4	02_2017_F4_1	02_2017_F4_2	03_2017_F4_2	03_2017_F4_3	03_2017_F4_4	04_2017_F4_1	04_2017_F4_2	05_2017_F4_1	05_2017_F4_2	06_2017_F4_1	06_2017_F4_2	07_2017_F4_1	07_2017_F4_2	07_2017_F4_3	08_2017_F4_1	08_2017_F4_2	09_2017_F4_1	09_2017_F4_2	10_2017_F4	11_2017_F4	12_2017_F4	01_2018_F4	02_2018_F4_1	02_2018_F4_2	03_2018_F4_1	03_2018_F4_2	03_2018_F4_3	04_2018_F4_1	04_2018_F4_2	04_2018_F4_3	04_2018_F4_4	05_2018_F4_1	05_2018_F4_2	06_2018_F4_1	06_2018_F4_2	06_2018_F4_3	07_2018_F4_1	07_2018_F4_2	08_2018_F4_1	08_2018_F4_2	09_2018_F4_1	09_2018_F4_2	10_2018_F4_1	10_2018_F4_2	11_2018_F4_1	11_2018_F4_2	12_2018_F4_1	12_2018_F4_2	01_2019_F4_1	01_2019_F4_2	02_2019_F4	03_2019_F4_1	03_2019_F4_2	04_2019_F4_1	04_2019_F4_2	05_2019_F4_1	05_2019_F4_2	06_2019_F4_1	06_2019_F4_2	07_2019_F4_1	07_2019_F4_2	07_2019_F4_3	07_2019_F4_4	08_2019_F4_1	08_2019_F4_2	09_2019_F4_1	10_2019_F4_1	10_2019_F4_2	11_2019_F4_1	11_2019_F4_2	12_2019_F4_1	12_2019_F4_2	01_2020_F4_1	01_2020_F4_2	02_2020_F4_1	02_2020_F4_2	03_2020_F4_1	03_2020_F4_2	04_2020_F4_1	04_2020_F4_2	05_2020_F4_1	05_2020_F4_2	06_2020_F4_1	06_2020_F4_2	07_2020_F4_1	07_2020_F4_2	08_2020_F4	09_2020_F4_1	09_2020_F4_2
mic_asv1014	0	1.69E-05	0	0	4.99E-05	9.57E-05	0.000277638	5.07E-05	0.000244248	0.000189314	0.000282315	0.000352803	8.07E-05	0.000265491	0.000252405	0.000151475	0.000135271	9.58E-05	9.26E-05	2.27E-05	0	0	0	1.51E-05	0	6.39E-05	7.68E-05	9.16E-05	0.000117566	0.000231599	0.000167442	0.000502976	0.000220432	0.000123102	0.000262955	0.000227146	0.000244759	0.000285324	2.28E-05	3.40E-05	0	0	0	0	0	0	0	0	0	4.37E-05	7.13E-06	4.96E-05	0.000200943	0	0.000109581	8.39E-05	2.07E-05	0	0	0	0.000438781	2.45E-05	0.000245354	0.00012537	0.000109202	0.000135794	3.18E-05	1.22E-05	1.93E-05	2.59E-05	0	0	0	1.43E-05	3.74E-05	8.96E-06	7.72E-05	4.27E-05	0.000104298	6.42E-05	0.000304046	0.000310556	0.000533381	0.000228894	0.000200134	0.000379199	0.00043804	0.000345794	4.03E-05	3.70E-05	1.36E-05	7.85E-05	1.38E-05	0	6.14E-06	0	0
mic_asv1015	0	0	0	0	8.32E-06	4.78E-05	0.000197034	0.000123023	0.000244248	0.00012621	9.41E-05	4.94E-05	0.000241958	0.000247792	0.000150078	3.79E-05	0	7.37E-06	0	0	0	0	0	0	0	1.60E-05	0	9.16E-05	0.000254727	0.000486359	0.000613953	0.000117361	0.00051434	0.000943783	0.000385667	0.000314509	0.000269235	0.000273435	2.28E-05	0	0	0	0	0	0	0	0	0	0	8.74E-06	0	7.43E-05	0.000210076	0	0.000712277	0.000402799	2.07E-05	0.00159827	0.000546477	0.001066155	0.000237673	0.00021741	4.18E-05	0.000188055	0	1.13E-05	2.35E-06	0	8.29E-06	1.29E-05	0	0	0	1.43E-05	0	0	6.44E-06	3.66E-05	0.000112989	8.26E-05	0.000177978	7.50E-05	4.18E-05	5.84E-05	7.15E-05	0.000204973	0.000105734	6.10E-05	5.04E-06	0	0	0	0	0	0	0	0
mic_asv1016	2.49E-05	3.95E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.62E-05	0	0	1.60E-05	0	0	0	0	0	0	0	0	0	0	1.22E-05	0	0	0	0	0	1.99E-05	0	0	0	0	0.000328464	4.87E-05	8.74E-06	1.43E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.88E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mic_asv1017	0	0	0	0	2.50E-05	0	3.58E-05	0.000144734	4.88E-05	0.000694152	6.72E-05	0.000324579	0.000241958	0.000265491	0.000341087	0.000100983	5.64E-05	4.42E-05	0	0	0	0	0	0	0	0	0	0	5.88E-05	6.95E-05	0.000130233	0.000251488	0.000122462	8.21E-05	0.000368137	0.000244618	0.000281473	0.000202104	3.42E-05	2.55E-05	7.49E-06	0	0	0	0	0	0	0	0	2.62E-05	0	0	0	0	3.65E-05	3.36E-05	0	0	5.29E-05	0.000373154	0.000365651	0.00055755	0.000156609	0.000235069	7.28E-05	1.13E-05	6.47E-06	6.08E-06	0	6.47E-06	0	0	0	0	0	0	1.29E-05	2.44E-05	7.82E-05	9.18E-05	7.42E-06	0.000101734	0	5.84E-05	0	0	0.000166153	0.000203408	4.03E-05	0	4.52E-06	0	0	0	0	0	0
mic_asv1018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.24E-05	4.15E-06	1.79E-05	6.44E-06	0.000121893	0.000208596	5.51E-05	0.001001127	0.0007282	0.000784383	0.000613631	0.000771947	0.000768647	0.001268806	0.001052637	0.000231815	6.58E-05	8.14E-05	1.77E-05	6.43E-05	0	4.30E-05	7.43E-06	5.17E-05
mic_asv1019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.57E-05	4.51E-05	1.47E-05	1.16E-05	0	0	0	0	0	0	0	0	1.31E-05	1.96E-05	2.32E-05	0	3.35E-05	0	0	1.75E-05	0	4.90E-05	1.19E-05	0	0	1.50E-05	2.42E-05	0	0	1.24E-05	0	0	0	1.22E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.40E-05	7.28E-05	0	1.18E-06	0	0	1.29E-05	2.07E-05	3.42E-05	3.86E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.56E-05	4.11E-06	4.07E-05	0	0	0	0	0	0
mic_asv1020	0.000790135	6.78E-05	3.66E-05	6.07E-05	2.50E-05	0	0	0	0	8.41E-05	0	0	0	0	0	0	0	0	0	0.000136184	0.000208395	0.000195057	0.000114995	0	1.73E-05	1.60E-05	1.28E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.69E-05	7.42E-05	0.008338904	0.000283648	0.000128529	4.87E-05	4.37E-05	0.00019241	0	0	0	0	5.03E-05	0	0	0	0	0	0	0	0	0	2.26E-05	4.77E-05	6.08E-06	0.000342602	0.000122995	7.24E-05	0.000136997	0.031508225	1.43E-05	4.57E-05	8.96E-06	0	0	0	0	0	2.14E-05	0	0	0	0	0	0	0	0	0	0	0	5.78E-06	3.69E-05	0	3.88E-05
mic_asv1021	6.22E-06	5.65E-06	7.32E-06	0	1.66E-05	0	1.79E-05	7.96E-05	0.000341947	0.000105175	0.00018821	0.000204626	0.000235237	3.54E-05	0.000238761	7.57E-05	0	2.21E-05	3.47E-05	7.57E-06	0	0	0	1.51E-05	0	0	0	0	7.84E-05	4.63E-05	0.000130233	0.000251488	0.000171447	0	0.000105182	0.000139782	0.000195807	0.000178327	1.14E-05	0	2.25E-05	0	0	8.96E-06	0	0	9.45E-06	0	1.22E-05	8.74E-06	4.99E-05	1.24E-05	7.31E-05	0	5.48E-05	0.000117483	0	0	0.000141026	0.000106615	0.00021939	0.000315595	0.000490708	0.000109699	0.000145603	3.39E-05	5.29E-06	1.22E-05	1.11E-05	1.29E-05	0	1.14E-05	0	0	8.31E-06	2.24E-05	6.44E-06	0	8.69E-06	4.59E-05	7.42E-05	0.00013386	0.000109814	7.79E-05	1.43E-05	0.000215221	0.000181258	0.000264431	2.02E-05	0	0	0	4.59E-06	0	1.23E-05	0	0
mic_asv1022	0	0	0	0	8.32E-06	0	2.69E-05	0.000188154	0	6.31E-05	4.03E-05	6.35E-05	0.0001277	0	6.14E-05	1.26E-05	0	1.47E-05	0	0	0	0	0	0	0	0	0	0	1.96E-05	2.32E-05	0.000111628	5.03E-05	0.000122462	8.21E-05	0.000122712	8.74E-05	8.57E-05	5.94E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.57E-05	0	0	0.000167833	0	0	0	0.000453116	0	0.000143771	0.000203592	9.40E-05	0	2.26E-05	3.53E-06	0	0	6.47E-06	0	0	0	0	0	0	1.29E-05	1.22E-05	6.08E-05	3.67E-05	0.000140899	0.000219531	0.00013596	7.31E-05	0.000142953	0.000122984	0.000211468	0.000122045	1.51E-05	0	0	0	0	0	0	0	0
mic_asv1023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86E-05	0	4.90E-05	0.000102585	0	1.75E-05	1.22E-05	3.57E-05	0	0	0	0	0	0	0	0	0	2.86E-05	0	8.74E-06	2.14E-05	0	0	0	0	0	0	0.000109685	0.000564105	0	1.83E-05	2.10E-05	0	3.13E-05	0	0	5.88E-07	0	0	0	0	0	0	0	4.15E-06	0.000197089	7.08E-05	0.000243785	8.69E-05	0.000422166	0.000504271	0.002886026	0.000522922	4.87E-06	0.000128658	3.07E-05	4.53E-05	1.02E-05	1.51E-05	1.23E-05	4.52E-06	0	4.59E-06	2.31E-05	1.23E-05	0	1.29E-05
mic_asv1024	0	2.82E-05	7.32E-06	0	0	0	0	0	0	0	0	0.000105841	0	0	2.73E-05	0	1.13E-05	0	0	0	0	0	0	0	0	0	2.56E-05	0.000287909	0.000529049	6.95E-05	3.72E-05	0	2.45E-05	0	3.51E-05	0.000297037	9.79E-05	0.000261547	0	8.51E-06	0	0	0	0	0	0	0	0	0	0	0.000712631	0	0.000164408	0	0.001187128	0.000788816	0	0.000282048	0.000211539	0	0	0	0	0	0	0	4.71E-06	1.22E-05	1.66E-05	0	0	0	0	9.52E-06	7.06E-05	4.03E-05	0.000559943	8.53E-05	0.000225979	0.001596887	0.000556182	0.00086206	0.000167335	0.000384737	0.000300202	0.001711522	0.000679717	0.000320368	4.03E-05	1.23E-05	2.71E-05	0	4.59E-06	0	6.14E-06	9.66E-05	0
mic_asv1025	4.36E-05	0.000406695	0.000783447	0.000849205	0.000374569	7.97E-05	2.69E-05	7.24E-05	0	0	2.69E-05	2.82E-05	0	0	2.73E-05	0	0	0	0	1.51E-05	2.19E-05	2.29E-05	0.000661224	0.001028744	0.00095039	0.000399233	8.96E-05	3.93E-05	0	6.95E-05	0	5.03E-05	0	0	0	1.75E-05	1.22E-05	0	0	8.51E-06	0	0	0	1.79E-05	0	3.52E-05	0.000340377	0.00069977	0.001559739	0.001451315	0.000477463	0.000545108	0.00043842	0.000122211	0.000146108	0.0001007	0	0	0	0	0	0	0	0	0	1.13E-05	4.12E-06	6.08E-06	2.76E-06	0	0.000268942	0.000148414	0.00038613	0.000299917	0.00029901	9.85E-05	0.000148031	9.75E-05	2.61E-05	0	7.42E-06	2.14E-05	0	9.74E-06	0	1.02E-05	4.53E-05	0	0	0	1.36E-05	7.59E-06	4.59E-06	0.000196369	0.000141302	0.000393651	0.000594861
mic_asv1027	0	0	0	0	0	0	3.58E-05	5.07E-05	0	4.21E-05	9.41E-05	2.82E-05	1.34E-05	7.08E-05	3.41E-05	1.26E-05	0	1.47E-05	0	0	0	0	0	0	0	0	0	0	0	9.26E-05	3.72E-05	0	0	6.16E-05	0	0	2.45E-05	1.19E-05	0	0	7.49E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.36E-05	0.000309981	0	0.000246796	0	0	0.000126238	5.22E-06	0	0	2.26E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mic_asv1028	0	0	0	0	3.33E-05	0	9.85E-05	1.45E-05	0	0	0.000107549	8.47E-05	0.000154584	1.77E-05	8.19E-05	7.57E-05	3.38E-05	1.47E-05	0	0	0	0	0	0	0	0	0	2.62E-05	5.88E-05	4.63E-05	0.000111628	0.000167659	0.000122462	2.05E-05	1.75E-05	5.24E-05	8.57E-05	5.94E-05	1.14E-05	0	0	0	0	0	0	3.52E-05	0	0	0	0	0	0	0	0.0002322	3.65E-05	0	0	0.00021937	1.76E-05	5.33E-05	0	5.26E-05	5.22E-05	6.27E-05	0	0	4.12E-06	0	8.29E-06	0	0	0	0	0	0	8.96E-06	0	1.22E-05	0.000104298	9.18E-05	2.22E-05	0.000128506	0.00020394	0.000194804	1.43E-05	0.000122984	0.000196363	0.000101704	0	0	0	0	0	0	0	0	0
mic_asv1029	6.84E-05	0.000158159	0.000351453	0.000303288	0.000191447	0.000446599	0.000214946	0.00019539	0.000341947	0.000105175	0.000322646	0.000388084	6.72E-06	0.000212393	0.000143257	8.84E-05	1.13E-05	5.16E-05	2.32E-05	2.27E-05	0	2.29E-05	0.000114995	0.000136157	6.91E-05	0.000223571	0.000294351	0.000209388	7.84E-05	0.00018528	0.000167442	0	4.90E-05	6.16E-05	0	0.000174727	0.000146855	8.32E-05	2.28E-05	8.51E-06	0	0	0	8.96E-06	1.24E-05	0	0	1.43E-05	2.44E-05	8.74E-05	2.14E-05	0.000334498	0.000310548	0.000109989	0.000146108	0.000369233	0	0	0	0.000106615	0	0	3.13E-05	3.13E-05	3.64E-05	2.26E-05	3.71E-05	0	1.38E-05	0.000116521	1.03E-05	0	0	0.001113978	0.000282398	0.000627102	0.000476273	0.000134082	0.000147755	0.000119308	6.67E-05	0.00018205	8.89E-05	0.000340906	0.00021443	2.05E-05	0.000105734	4.58E-05	1.51E-05	0	0.000108481	8.35E-05	9.18E-05	4.04E-05	4.30E-05	0.000103983	0.000168113
mic_asv1030	4.98E-05	5.65E-06	0	1.52E-05	1.66E-05	3.19E-05	0.000107473	0	0	0	1.34E-05	1.41E-05	1.34E-05	0.000106197	2.73E-05	0.000113606	0.000214179	0.000132609	0.000138948	6.05E-05	1.10E-05	0	0	1.51E-05	1.73E-05	0	0	1.31E-05	1.96E-05	2.32E-05	9.30E-05	0	9.80E-05	0	1.75E-05	1.75E-05	2.45E-05	1.19E-05	4.56E-05	0.000153164	0.000262149	2.42E-05	1.99E-05	5.38E-05	4.95E-05	0.000422223	0	0	4.87E-05	4.37E-05	1.43E-05	1.24E-05	7.31E-05	1.22E-05	1.83E-05	0.0001007	0	1.57E-05	1.76E-05	0	7.31E-05	1.40E-05	4.70E-05	0.000141042	7.28E-05	0.000248956	0.00019178	0.000109383	0.00011328	7.12E-05	4.14E-05	4.57E-05	3.86E-05	3.33E-05	8.31E-06	2.24E-05	7.72E-05	5.49E-05	0.000130372	0.000174373	0.000140899	3.21E-05	0.000130731	4.38E-05	4.29E-05	0.000112735	0.000196363	5.09E-05	0.000110868	0.000110961	0.000113002	9.11E-05	4.59E-05	1.73E-05	5.53E-05	7.43E-06	1.29E-05
mic_asv1031	1.87E-05	2.26E-05	7.32E-06	0	3.33E-05	0.001307898	0.000403024	0.00013026	0.000537346	0.000462768	0.000228541	0.000458644	0.000161305	0.000424786	0.000252405	0.000151475	0.000112726	5.16E-05	5.79E-05	0	0	0	1.44E-05	3.03E-05	0	0.000111785	0.0006015	0.000536558	0.000333105	6.95E-05	0.000130233	0.000134127	9.80E-05	0.000184653	0.000105182	0.000122309	0.00012238	3.57E-05	2.28E-05	1.70E-05	0	0	0	0	0	0	0	0	0	6.12E-05	0.0001354	0.000396442	0.000520624	0	0.000328743	0.000184616	0	6.27E-05	0.001128211	0.000239885	9.14E-05	0.000399753	0.000261015	0	0	2.26E-05	1.47E-05	0	2.49E-05	5.18E-05	1.03E-05	0	0	6.66E-05	5.81E-05	0.000282196	0.000193084	7.92E-05	6.08E-05	3.67E-05	5.19E-05	5.89E-05	0.000146418	0.000258115	4.29E-05	0.000143481	0.000256782	9.15E-05	2.02E-05	4.11E-06	1.36E-05	1.01E-05	9.18E-06	0	2.46E-05	0	0
mic_asv1032	0	0	0	0	0	0	8.96E-06	5.07E-05	0.000390797	0.000504838	0.000134436	0.000148177	0.000147863	0.000159295	0.000293335	0.00021459	0.000101453	1.47E-05	0	0	0	0	0	0	0	0	0	1.31E-05	1.96E-05	6.95E-05	0.000148837	0.000134127	0.000122462	0.000369307	0.000140243	0.000157255	0.000159093	0.000106996	4.56E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.48E-05	3.36E-05	0	0.000877482	0.000246796	2.67E-05	0	3.86E-05	0.000167049	7.84E-05	0	1.13E-05	4.12E-06	0	1.11E-05	6.47E-06	0	0	0	4.76E-06	0	0	3.86E-05	0	1.74E-05	0	0	4.82E-05	2.09E-05	0.000131492	8.58E-05	7.17E-05	0.000166153	0.000122045	2.02E-05	0	0	0	0	0	0	0	0
mic_asv1033	3.73E-05	5.65E-06	3.66E-05	3.03E-05	4.16E-05	3.19E-05	0	0	0	0	0	0	0	0	0	0.000113606	6.76E-05	0.000162078	0.00024316	0.000174013	9.87E-05	0.000103265	0	1.51E-05	3.46E-05	7.98E-05	0	0	0	0	0	0	0	0	0	0	0	0	7.97E-05	0.000348874	0.000389478	7.26E-05	0.000645462	0.000752708	0.000284474	0.000105556	9.45E-06	4.28E-05	0	0	7.13E-05	0	0	0	0	0	0	0	0	0	0	0	0	9.40E-05	0	3.39E-05	2.35E-05	4.86E-05	0.000160249	1.94E-05	0	0	0	2.86E-05	1.66E-05	8.96E-06	1.29E-05	6.09E-06	0	1.84E-05	0	0	0	0	0	0	1.51E-05	1.02E-05	0.000176381	7.81E-05	4.07E-05	6.58E-05	6.89E-05	0	6.14E-06	7.43E-06	1.29E-05
mic_asv1034	6.22E-06	1.69E-05	3.66E-05	6.07E-05	5.83E-05	4.78E-05	0.000268682	6.51E-05	0	0.000273454	0.000322646	0.000225794	1.34E-05	0.000353989	0.000204652	0.000126229	0.000135271	9.58E-05	5.79E-05	2.27E-05	0	2.29E-05	1.44E-05	0	0	1.60E-05	2.56E-05	0.000196302	0.000117566	4.63E-05	0.000167442	0.000301786	0.000171447	0.000430858	0.000227894	0.000157255	0.000305949	0.000249658	0.000125313	5.11E-05	2.25E-05	4.84E-05	1.99E-05	1.79E-05	0	0	0	0	2.44E-05	1.75E-05	8.55E-05	0	9.13E-05	0	0.000164372	8.39E-05	0	6.27E-05	0	8.00E-05	0	0.000284035	8.87E-05	0.000109699	0.000145603	0.000113162	4.65E-05	3.65E-05	2.49E-05	5.83E-05	0	0	0	9.52E-06	4.15E-06	4.48E-06	0	6.09E-06	0	3.67E-05	4.45E-05	3.75E-05	4.18E-05	0.000121752	0	5.12E-05	4.53E-05	9.15E-05	0.000120947	3.70E-05	6.78E-05	2.53E-05	3.21E-05	1.16E-05	3.69E-05	4.46E-05	0
mic_asv1035	0	0	0	0	0	0	0	0	0	0	1.34E-05	0	0	1.77E-05	0	0	0	0	0	0	0	0	0	0	3.46E-05	0	0	2.62E-05	1.96E-05	0	1.86E-05	3.35E-05	4.90E-05	0	1.75E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68E-05	0	0	0	0.000133269	0	0	0	3.13E-05	0	0	0	0	0	6.47E-06	0	0	0	0	0	4.48E-06	0	2.44E-05	0	1.84E-05	0	0	0	0.000112012	0	9.22E-05	1.51E-05	3.05E-05	1.51E-05	0	2.71E-05	2.53E-06	0	1.16E-05	6.14E-06	0	0
mic_asv1036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79E-05	7.89E-05	0.000272586	0.000289476	5.30E-05	2.19E-05	2.29E-05	0	0	0	0	0	1.31E-05	0	0	0	0	0	0	0	0	0	0	5.70E-05	0.001259349	0.000689077	0.00012098	7.94E-05	3.58E-05	0	0	0	0	0	0	0	1.24E-05	0	0	0	0	0	0	0	0	0	0	0	0.000141042	3.64E-05	1.13E-05	4.94E-05	6.08E-06	0.000102228	0	1.03E-05	0	0	9.52E-06	0	4.48E-06	6.44E-06	0	0	9.18E-06	0	0	0	4.87E-06	4.29E-05	6.15E-05	4.53E-05	0	0.000362841	6.58E-05	4.52E-06	2.53E-06	4.59E-06	0	0	0	0
mic_asv1037	1.24E-05	6.78E-05	0.000102507	4.55E-05	0.000183123	0.00017545	8.96E-05	0.000202627	0	8.41E-05	0.000161323	9.88E-05	9.41E-05	0	4.78E-05	3.79E-05	2.25E-05	4.42E-05	1.16E-05	5.30E-05	3.29E-05	4.59E-05	5.75E-05	0.000242057	1.73E-05	0.000303417	0.00024316	0.000170128	0.000195944	0.0001158	7.44E-05	0.000100595	2.45E-05	0	0.000140243	5.24E-05	6.12E-05	4.76E-05	0	3.40E-05	1.50E-05	8.07E-06	0	5.38E-05	0	0	1.89E-05	1.43E-05	9.75E-05	9.62E-05	0.000156779	0.000123888	0.000274013	0.000354411	5.48E-05	5.03E-05	0	0	0	0	0.000164543	0	0	6.27E-05	0	0.00014711	6.41E-05	6.08E-05	4.14E-05	9.71E-05	0.000124127	4.57E-05	0	0.00031896	0.000593866	0.000394179	0.00051489	0.000219407	4.35E-05	0.000165195	3.71E-05	6.43E-05	6.28E-05	3.90E-05	0.000100067	8.20E-05	6.04E-05	0.000162726	3.53E-05	6.16E-05	0.000122042	0.000197443	0.000114754	0.00015594	0.000208881	0.00017083	0.000193976
mic_asv1038	0	0	0	0	0	1.59E-05	3.58E-05	0.000354597	0	0.000462768	8.07E-05	0.00016229	0.000194911	0.000123896	0.000197831	5.05E-05	4.51E-05	1.47E-05	0	0	0	0	0	0	0	0	0	1.31E-05	7.84E-05	4.63E-05	9.30E-05	8.38E-05	0.000171447	0.000266721	0.000192834	0.0001922	0.000146855	8.32E-05	3.42E-05	0	0	0	0	0	0	0	0	0	0	0.0001224	0	0.000111499	1.83E-05	0	0.000182635	0.0001007	0	0.000783466	0.000123398	0.000426462	0.000255956	0.00058911	0.000908332	0.000141042	0	0	5.88E-07	0	0	0	0	0	0	0	0	0	3.86E-05	2.44E-05	8.69E-06	1.84E-05	8.16E-05	8.57E-05	0.000104584	0.000160713	0.000114363	7.17E-05	3.02E-05	4.58E-05	1.51E-05	4.11E-06	0	0	0	0	0	0	0
mic_asv1039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06E-05	0.000510455	5.53E-06	0	0	0	0	0	0	0	0	0.001371291	0	5.51E-05	0	0	5.23E-06	0	0	0	1.51E-05	1.53E-05	0.000226776	2.05E-05	4.52E-06	5.32E-05	3.21E-05	0.008178211	0.009479517	0.000193112	0
mic_asv1040	0	1.13E-05	0	0	0	9.57E-05	0.000313463	0.000253284	0.000341947	0.000105175	0.000389864	0.000112897	0.000329332	0.000283191	0.000170544	3.79E-05	3.38E-05	7.37E-06	3.47E-05	0	0	1.15E-05	0	0	0	1.60E-05	1.28E-05	0.000196302	0.000195944	0.00018528	0.00024186	0.000184425	0.000293909	6.16E-05	0.000157773	0.000244618	0.000159093	0.000332878	2.28E-05	0	1.50E-05	0	0	0	0	0	0	0	0	0	2.14E-05	1.24E-05	0.000210076	0	0.000219162	0.000218183	6.20E-05	0.000156693	0.000158655	0.000213231	0.000347368	8.77E-05	0.000214032	0.000109699	0	0	2.35E-06	0	2.76E-06	4.53E-05	0	0	0	9.52E-06	2.49E-05	1.79E-05	6.44E-06	1.22E-05	5.21E-05	9.18E-06	3.71E-05	7.50E-05	2.09E-05	6.33E-05	5.72E-05	1.02E-05	0	1.02E-05	1.01E-05	0	0	0	0	0	0	0	0
mic_asv1041	6.22E-06	0	0	0	1.66E-05	7.97E-05	5.37E-05	0.00028223	0	4.21E-05	0.000309202	0.000127009	0.000154584	0.000176994	0.000225118	5.05E-05	6.76E-05	5.89E-05	3.47E-05	7.57E-06	2.19E-05	3.44E-05	0	0	0	1.60E-05	1.28E-05	0.000143955	0.000254727	0.00018528	0.000148837	0.000117361	0.000220432	0.000143619	0.000157773	0.000174727	0.000293711	0.000320989	0.000102529	3.40E-05	7.49E-06	5.65E-05	0	2.69E-05	1.24E-05	0	9.45E-06	0	0	2.62E-05	0	1.24E-05	8.22E-05	0.000953242	0.000146108	0.00015105	0	9.40E-05	0.000264424	0.000106615	0.000767867	0.000294555	0.0003602	0.000141042	7.28E-05	3.39E-05	5.29E-05	2.43E-05	8.29E-06	5.18E-05	1.03E-05	1.14E-05	0	0	2.08E-05	0	0	0	2.61E-05	0	1.48E-05	0	2.09E-05	0	0	5.12E-05	0	2.54E-05	2.52E-05	4.11E-06	5.42E-05	1.27E-05	1.84E-05	0	1.23E-05	2.23E-05	2.59E-05
mic_asv1043	0.000379514	0.000824686	0.00121544	0.000591411	0.000124856	3.19E-05	2.69E-05	0	0	0	1.34E-05	0	3.36E-05	5.31E-05	3.41E-05	0	0	7.37E-06	0	5.30E-05	8.77E-05	0.000183583	0.000675598	0.000347958	0.000276477	0.000431172	0.000102383	3.93E-05	0	4.63E-05	0	0.000150893	0	4.10E-05	3.51E-05	3.49E-05	6.12E-05	8.32E-05	4.56E-05	0	1.50E-05	0.000137111	7.94E-05	5.38E-05	0.000222632	0.000492594	0.000434926	0.000499836	0.001559739	0.000515829	0.000377695	0	0.000100471	0	1.83E-05	6.71E-05	0	3.13E-05	3.53E-05	2.67E-05	7.31E-05	0	0.000120067	7.84E-05	0	0	1.06E-05	0.000267381	0.000182353	7.12E-05	0.000837859	0.000365326	0.000695034	0.000152339	0.000116281	2.24E-05	4.51E-05	0	0	2.75E-05	0	0	0	3.41E-05	0	0	0	1.53E-05	3.02E-05	4.11E-06	1.81E-05	0	7.34E-05	6.35E-05	0.000202738	0.00014112	0.000426748
mic_asv1044	0.000167981	0.000429289	4.39E-05	1.52E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000185265	0.000408552	0.00065809	0.00043601	0.000114995	1.51E-05	0	1.60E-05	0	1.31E-05	0	0	5.58E-05	3.35E-05	0	0	0	0	1.22E-05	2.38E-05	0	0	0	0	0	0.000349472	9.89E-05	0.000175926	9.45E-06	0	0.000158411	2.62E-05	3.56E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26E-05	9.88E-05	0.000164075	0.000497325	0.001411204	0.006227049	0.001073145	0.002973203	0.000180902	5.81E-05	1.79E-05	1.93E-05	0	8.69E-06	0	0	0	0	0	0	0	0	0	0	0	1.81E-05	2.53E-06	1.38E-05	9.24E-05	0.000239599	0.000163402	6.47E-05
mic_asv1045	0	0	0	0	0	3.19E-05	0	0	0	0	5.38E-05	9.88E-05	0	0.000584081	0	0	0	0	0	0	0	0	0	1.51E-05	0	0	7.68E-05	1.31E-05	9.80E-05	0.000393719	0.000297674	1.68E-05	0.000416371	8.21E-05	0.000473319	0.000419346	0.000208045	0.000285324	0	0	7.49E-06	0	0	0	0	0	0	0	0	0.000174857	0	2.48E-05	0.000109605	0	5.48E-05	0.000738466	0.000413309	0.00023504	0.001145839	0.000133269	0.000603324	0	0.000579453	3.13E-05	0	2.26E-05	2.35E-06	0	1.11E-05	1.29E-05	0	0	0	0	0	0	1.93E-05	0	0	0	3.71E-05	1.07E-05	0	1.46E-05	0	3.07E-05	3.02E-05	2.54E-05	0	0	0	0	0	0	0	0	0
